time,user,coin,side,px,sz,crossed
2023-03-11T00:58:55Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Ask,18.055,158.56,true
2023-03-11T00:58:55Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Ask,18.055,61.65,true
2023-03-11T00:58:55Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Ask,18.073,4.47,true
2023-03-11T00:58:55Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Ask,18.073,5.4,true
2023-03-11T01:43:13Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Bid,18.733,4.78,true
2023-03-11T01:43:13Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Bid,18.733,5.92,true
2023-03-11T01:43:13Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Bid,18.747,56.65,true
2023-03-11T01:43:13Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Bid,18.749,63.23,true
2023-03-11T01:43:13Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Bid,18.759,54.96,true
2023-03-11T01:43:13Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Bid,18.762,133.62,true
2023-03-11T01:47:58Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Ask,18.565,108.92,true
2023-03-11T01:47:58Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Ask,18.569,78.74,true
2023-03-11T01:47:58Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Ask,18.585,3.58,true
2023-03-11T01:47:58Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Ask,18.585,5.43,true
2023-03-11T01:55:34Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Ask,18.9387,196.67,true
2023-03-11T01:55:34Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Bid,18.9387,196.67,false
2023-03-11T01:55:37Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.778,83.78,true
2023-03-11T01:55:41Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.722,4.91,true
2023-03-11T01:55:41Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.789,27.48,true
2023-03-11T01:55:44Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.73,5.26,true
2023-03-11T01:55:44Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.731,6.17,true
2023-03-11T01:55:44Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.751,43.04,true
2023-03-11T01:55:47Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.733,4.9,true
2023-03-11T01:55:47Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.733,5.96,true
2023-03-11T01:55:47Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.752,15.12,true
2023-03-11T08:04:36Z,0x17d8e3268b7c81111c98b7d3ccea55072a32d6c0,SOL,Ask,16.953,112.8,true
2023-03-11T09:13:48Z,0x17d8e3268b7c81111c98b7d3ccea55072a32d6c0,SOL,Bid,17.8395,112.8,false
2023-03-11T09:13:48Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Ask,17.8395,112.8,true
2023-03-11T09:13:51Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,17.676,3.72,true
2023-03-11T09:13:51Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,17.676,6.55,true
2023-03-11T09:13:51Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,17.696,87.31,true
2023-03-11T09:13:55Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,17.727,15.29,true
2023-03-11T11:49:57Z,0x6482a07ec9b8ed76cf7989d19d39d508cfb5e875,SOL,Ask,17.367,4.43,true
2023-03-11T11:49:57Z,0x6482a07ec9b8ed76cf7989d19d39d508cfb5e875,SOL,Ask,17.384,4.76,true
2023-03-11T11:49:57Z,0x6482a07ec9b8ed76cf7989d19d39d508cfb5e875,SOL,Ask,17.384,6.86,true
2023-03-11T13:02:34Z,0x17d8e3268b7c81111c98b7d3ccea55072a32d6c0,SOL,Ask,17.307,98.86,true
2023-03-11T13:02:34Z,0x17d8e3268b7c81111c98b7d3ccea55072a32d6c0,SOL,Ask,17.322,4.22,true
2023-03-11T13:02:34Z,0x17d8e3268b7c81111c98b7d3ccea55072a32d6c0,SOL,Ask,17.322,8.23,true
2023-03-11T20:02:15Z,0x17d8e3268b7c81111c98b7d3ccea55072a32d6c0,SOL,Bid,18.2087,111.31,false
2023-03-11T20:02:15Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Ask,18.2087,111.31,true
2023-03-11T20:02:18Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.036,3.76,true
2023-03-11T20:02:18Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.036,7.49,true
2023-03-11T20:02:18Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.052,52.65,true
2023-03-11T20:02:21Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.023,2.87,true
2023-03-11T20:02:21Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.023,6.02,true
2023-03-11T20:02:21Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.04,11.79,true
2023-03-11T20:02:25Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.037,26.67,true
2023-03-12T01:32:53Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,20420,0.02616,false
2023-03-12T01:32:53Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,20420,0.17929,false
2023-03-12T02:42:10Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,20322,0.08158,true
2023-03-12T02:42:10Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,20326,0.11293,true
2023-03-12T02:42:10Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,20341,0.00425,true
2023-03-12T02:42:10Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,20341,0.00669,true
2023-03-12T11:26:44Z,0x63c621a33714ec48660e32f2374895c8026a3a00,AVAX,Ask,14.634,4.74,true
2023-03-12T11:26:44Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Ask,18.4288,16.05,true
2023-03-12T11:26:44Z,0x6482a07ec9b8ed76cf7989d19d39d508cfb5e875,AVAX,Bid,14.634,4.74,false
2023-03-12T11:26:44Z,0x6482a07ec9b8ed76cf7989d19d39d508cfb5e875,SOL,Bid,18.4288,16.05,false
2023-03-12T11:26:48Z,0x63c621a33714ec48660e32f2374895c8026a3a00,AVAX,Bid,14.502,4.69,true
2023-03-12T11:26:48Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.27,16.14,true
2023-03-12T13:40:04Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1462.2,0.0096,true
2023-03-12T13:40:04Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1462.2,0.0643,true
2023-03-12T14:16:54Z,0x6482a07ec9b8ed76cf7989d19d39d508cfb5e875,SOL,Ask,17.884,0.79,true
2023-03-12T14:16:54Z,0x6482a07ec9b8ed76cf7989d19d39d508cfb5e875,SOL,Ask,17.884,4.3,true
2023-03-12T17:33:19Z,0x6482a07ec9b8ed76cf7989d19d39d508cfb5e875,SOL,Bid,18.352,0.84,true
2023-03-12T17:33:19Z,0x6482a07ec9b8ed76cf7989d19d39d508cfb5e875,SOL,Bid,18.352,4.25,true
2023-03-12T17:36:01Z,0x6482a07ec9b8ed76cf7989d19d39d508cfb5e875,SOL,Bid,18.42,7.3,true
2023-03-12T20:21:45Z,0x677d831aef5328190852e24f13c46cac05f984e7,BNB,Bid,278.91,0.124,true
2023-03-12T20:34:16Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Ask,18.604,56.41,true
2023-03-12T20:34:16Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Ask,18.608,96.27,true
2023-03-12T20:34:16Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Ask,18.618,87.42,true
2023-03-12T20:34:16Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Ask,18.636,5.06,true
2023-03-12T20:34:16Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Ask,18.636,7.18,true
2023-03-12T20:45:13Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Ask,19.0254,252.34,true
2023-03-12T20:45:13Z,0xb8d4df452dfa59dc4b0323a345f461d72b663b21,SOL,Bid,19.0254,252.34,false
2023-03-12T20:45:14Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.644,6.34,true
2023-03-12T20:45:14Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.644,7.35,true
2023-03-12T20:45:14Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.658,12.27,true
2023-03-12T20:45:20Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.658,19.91,true
2023-03-12T20:45:20Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.658,61.09,true
2023-03-12T20:45:31Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,19.001,36.52,false
2023-03-12T20:45:33Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.823,5.54,true
2023-03-12T20:45:33Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.842,47.04,true
2023-03-12T20:45:36Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.843,6.88,true
2023-03-12T20:45:36Z,0x63c621a33714ec48660e32f2374895c8026a3a00,SOL,Bid,18.923,48.91,true
2023-03-12T22:18:02Z,0x63c621a33714ec48660e32f2374895c8026a3a00,ETH,Ask,1573.14,0.1122,true
2023-03-12T22:18:02Z,0x63c621a33714ec48660e32f2374895c8026a3a00,MATIC,Ask,1.12854,201,true
2023-03-12T22:18:02Z,0x7cb2ad2ec5c182c2e0868985b0ea733d1deaf0d1,ETH,Bid,1573.14,0.1122,false
2023-03-12T22:18:02Z,0x7cb2ad2ec5c182c2e0868985b0ea733d1deaf0d1,MATIC,Bid,1.12854,201,false
2023-03-12T22:18:05Z,0x63c621a33714ec48660e32f2374895c8026a3a00,ETH,Bid,1569.1,0.0624,true
2023-03-12T22:18:05Z,0x63c621a33714ec48660e32f2374895c8026a3a00,ETH,Bid,1569.3,0.0519,true
2023-03-12T22:18:05Z,0x63c621a33714ec48660e32f2374895c8026a3a00,MATIC,Bid,1.1223,198.5,true
2023-03-12T22:49:41Z,0x4acd63bdce72e7f269f5b29a6e03ee2d222a9fc6,ETH,Bid,1566,0.229,false
2023-03-13T00:30:36Z,0x6482a07ec9b8ed76cf7989d19d39d508cfb5e875,SOL,Ask,20.138,7.3,true
2023-03-13T02:49:59Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,22076,0.13484,false
2023-03-13T05:41:58Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1597.4,0.0446,true
2023-03-13T05:41:58Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1597.4,0.092,true
2023-03-13T09:38:06Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1552.66,0.1366,false
2023-03-13T09:38:06Z,0x63c621a33714ec48660e32f2374895c8026a3a00,ETH,Bid,1552.66,0.1366,true
2023-03-13T09:38:09Z,0x63c621a33714ec48660e32f2374895c8026a3a00,ETH,Ask,1568.4,0.0581,true
2023-03-13T09:38:09Z,0x63c621a33714ec48660e32f2374895c8026a3a00,ETH,Ask,1568.4,0.0766,true
2023-03-13T13:03:25Z,0x17d8e3268b7c81111c98b7d3ccea55072a32d6c0,SOL,Bid,19.309,6.22,true
2023-03-13T13:03:25Z,0x17d8e3268b7c81111c98b7d3ccea55072a32d6c0,SOL,Bid,19.331,93.36,true
2023-03-13T14:15:31Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1618.4,0.1964,true
2023-03-13T14:21:47Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,23417,0.13484,false
2023-03-13T14:21:47Z,0x63c621a33714ec48660e32f2374895c8026a3a00,BTC,Ask,23417,0.13484,true
2023-03-13T14:21:51Z,0x63c621a33714ec48660e32f2374895c8026a3a00,BTC,Bid,23265,0.00359,true
2023-03-13T14:21:51Z,0x63c621a33714ec48660e32f2374895c8026a3a00,BTC,Bid,23265,0.00598,true
2023-03-13T14:21:51Z,0x63c621a33714ec48660e32f2374895c8026a3a00,BTC,Bid,23305,0.05743,true
2023-03-13T14:21:54Z,0x63c621a33714ec48660e32f2374895c8026a3a00,BTC,Bid,23266,0.01684,true
2023-03-13T14:21:57Z,0x63c621a33714ec48660e32f2374895c8026a3a00,BTC,Bid,23226,0.00859,true
2023-03-13T14:21:57Z,0x63c621a33714ec48660e32f2374895c8026a3a00,BTC,Bid,23253,0.04195,true
2023-03-13T14:22:29Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,OP,Bid,2.525,129.3,true
2023-03-13T14:24:46Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1628,0.1964,true
2023-03-13T14:25:07Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,OP,Bid,2.4947,44.6,true
2023-03-13T14:25:07Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,OP,Bid,2.4947,61.6,true
2023-03-13T14:25:07Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,OP,Bid,2.4995,70.2,true
2023-03-13T14:28:04Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,OP,Ask,2.4799,240,true
2023-03-13T14:28:04Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,OP,Ask,2.4896,65.7,true
2023-03-13T14:29:07Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1635.7,0.7684,true
2023-03-13T15:39:38Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1663.8,0.7684,true
2023-03-13T15:40:37Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1674.9,1.268,true
2023-03-13T15:45:06Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1670,1.0795,true
2023-03-13T15:45:06Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1671.1,0.0586,true
2023-03-13T15:45:06Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1671.1,0.1299,true
2023-03-13T15:48:01Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1667.8,0.0582,true
2023-03-13T15:48:01Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1667.8,0.1099,true
2023-03-13T15:48:01Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1669.4,0.325,true
2023-03-13T15:54:26Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1662.4,0.4931,true
2023-03-13T20:34:17Z,0x17d8e3268b7c81111c98b7d3ccea55072a32d6c0,SOL,Ask,20.286,5,true
2023-03-13T20:34:17Z,0x17d8e3268b7c81111c98b7d3ccea55072a32d6c0,SOL,Ask,20.287,83.76,true
2023-03-13T20:34:17Z,0x17d8e3268b7c81111c98b7d3ccea55072a32d6c0,SOL,Ask,20.305,10.82,true
2023-03-14T12:54:16Z,0x7cb2ad2ec5c182c2e0868985b0ea733d1deaf0d1,BTC,Bid,25911,0.00693,true
2023-03-14T12:54:16Z,0x7cb2ad2ec5c182c2e0868985b0ea733d1deaf0d1,BTC,Bid,25938,0.00313,true
2023-03-14T12:57:50Z,0x7cb2ad2ec5c182c2e0868985b0ea733d1deaf0d1,BTC,Ask,25836,0.00321,true
2023-03-14T12:57:50Z,0x7cb2ad2ec5c182c2e0868985b0ea733d1deaf0d1,BTC,Ask,25836,0.00685,true
2023-03-14T13:28:29Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1737.8,0.0452,true
2023-03-14T13:28:29Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1739.6,0.007,true
2023-03-14T13:28:29Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1739.6,0.8861,true
2023-03-14T13:56:36Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,25792,0.07377,true
2023-03-14T13:56:36Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,25815,0.00351,true
2023-03-14T13:56:36Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,25815,0.00508,true
2023-03-14T14:05:28Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1724.5,0.7824,true
2023-03-14T14:05:28Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1725.9,0.0447,true
2023-03-14T14:05:28Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1725.9,0.1112,true
2023-03-14T14:05:38Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1724.2,0.9048,true
2023-03-14T14:05:38Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1725.9,0.1201,true
2023-03-14T14:05:38Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1725.9,0.1288,true
2023-03-14T14:07:06Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1733,0.0805,true
2023-03-14T14:07:06Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1733,0.1237,true
2023-03-14T14:07:06Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1734.2,0.9495,true
2023-03-14T14:09:09Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1734.8,0.1201,true
2023-03-14T14:53:30Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1764.5,1.0227,true
2023-03-14T14:59:22Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,25883,0.00421,true
2023-03-14T14:59:22Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,25883,0.0077,true
2023-03-14T14:59:22Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,25910,0.07045,true
2023-03-14T15:26:47Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1763.1,0.9244,true
2023-03-14T15:26:47Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1765,0.0998,true
2023-03-14T15:26:47Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1765,0.1186,true
2023-03-14T15:35:57Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,OP,Bid,2.8925,28,true
2023-03-14T15:35:57Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,OP,Bid,2.8925,67.6,true
2023-03-14T15:35:57Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,OP,Bid,2.8991,449.5,true
2023-03-14T16:00:41Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,OP,Ask,2.9046,545.1,true
2023-03-14T16:31:41Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,25817,0.08449,false
2023-03-14T18:02:26Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,25465,0.07183,true
2023-03-14T18:02:26Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,25484,0.00633,true
2023-03-14T18:02:26Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,25484,0.00633,true
2023-03-14T18:08:37Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,25337,0.02734,false
2023-03-14T18:08:37Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,25337,0.0531,false
2023-03-14T18:24:36Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,25551,0.00433,true
2023-03-14T18:24:36Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,25551,0.00547,true
2023-03-14T18:24:36Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,25572,0.07064,true
2023-03-14T22:32:04Z,0x4acd63bdce72e7f269f5b29a6e03ee2d222a9fc6,ETH,Ask,1694.6,0.229,true
2023-03-15T01:08:03Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1707.3,0.0522,true
2023-03-15T01:08:03Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1707.3,0.069,true
2023-03-15T01:08:03Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1709,0.5631,true
2023-03-15T03:33:02Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1698.6,0.5089,true
2023-03-15T03:33:02Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1700.7,0.0633,true
2023-03-15T03:33:02Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1700.7,0.1121,true
2023-03-15T14:10:18Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1676.1,0.0457,true
2023-03-15T14:10:18Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1676.1,0.0589,true
2023-03-15T14:10:18Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1677.8,0.0948,true
2023-03-15T14:53:25Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Bid,1649.2,0.0325,true
2023-03-15T14:55:35Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1650.6,0.0828,true
2023-03-15T14:55:35Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1652.2,0.0472,true
2023-03-15T14:55:35Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,ETH,Ask,1652.2,0.1019,true
2023-03-15T20:20:20Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,24313,0.20674,false
2023-03-15T22:04:10Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,24543,0.0659,true
2023-03-15T22:04:10Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,24550,0.14084,true
2023-03-17T01:48:49Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,MATIC,Bid,1.1591,110.3,true
2023-03-17T02:52:39Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,MATIC,Ask,1.1602,110.3,true
2023-03-17T17:57:25Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,26434,0.00672,true
2023-03-17T17:57:25Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,26434,0.00812,true
2023-03-17T17:57:25Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,26460,0.10415,true
2023-03-17T17:57:25Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,26461,0.00426,true
2023-03-17T17:58:24Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,26435,0.11447,true
2023-03-17T17:58:24Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,26460,0.00326,true
2023-03-17T17:58:24Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,26460,0.00552,true
2023-03-17T17:58:42Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,26463,0.00638,true
2023-03-17T17:58:42Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,26463,0.0065,true
2023-03-17T17:58:42Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,26487,0.0771,true
2023-03-17T17:58:42Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,26488,0.0273,true
2023-03-17T18:10:12Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,26352,0.00329,true
2023-03-17T18:10:12Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,26352,0.0065,true
2023-03-17T18:10:12Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,26378,0.0396,true
2023-03-17T20:42:35Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,26596,0.01917,true
2023-03-17T20:42:35Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,26618,0.08539,true
2023-03-17T20:42:35Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,26619,0.06211,true
2023-03-18T00:23:09Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,ETH,Bid,1776,1.7278,false
2023-03-18T14:57:26Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,DYDX,Bid,2.8703,86.4,true
2023-03-18T15:29:06Z,0x3b6996b7aa8371b0301167eefca33efca13307d6,DYDX,Ask,2.75078,86.4,false
2023-03-18T15:29:06Z,0x63c621a33714ec48660e32f2374895c8026a3a00,DYDX,Bid,2.75078,86.4,true
2023-03-18T15:29:09Z,0x63c621a33714ec48660e32f2374895c8026a3a00,DYDX,Ask,2.7727,86.4,true
2023-03-18T15:35:06Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,ETH,Ask,1785.9,1.7278,true
2023-03-18T18:11:57Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,27333,0.02078,false
2023-03-18T18:11:58Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,27333,0.02078,false
2023-03-18T18:12:03Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,27333,0.09867,false
2023-03-18T19:46:27Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,27388,0.00279,true
2023-03-18T19:46:27Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,27388,0.00804,true
2023-03-18T19:46:27Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,27412,0.08202,true
2023-03-18T19:46:27Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,27413,0.04738,true
2023-03-19T02:28:53Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,27104,0.07046,true
2023-03-19T02:28:53Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,27111,0.07185,true
2023-03-19T02:28:53Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,27135,0.00305,true
2023-03-19T02:28:53Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Ask,27135,0.00629,true
2023-03-19T19:08:43Z,0x0811d5442a311bc591fe663534d548bf1c09d7de,BTC,Bid,28597.7,0.15165,false
2023-03-19T19:08:43Z,0x63c621a33714ec48660e32f2374895c8026a3a00,BTC,Ask,28597.7,0.15165,true
2023-03-19T19:08:47Z,0x63c621a33714ec48660e32f2374895c8026a3a00,BTC,Bid,28327,0.00265,true
2023-03-19T19:08:47Z,0x63c621a33714ec48660e32f2374895c8026a3a00,BTC,Bid,28327,0.00786,true
2023-03-19T19:08:47Z,0x63c621a33714ec48660e32f2374895c8026a3a00,BTC,Bid,28346,0.01269,true
